tweet_id,created_at,text
1358741382446407685,2021-02-08 11:36:04,🇵🇱 We condemn the regressive #abortionban in #Poland and we will defend #WomensRights tomorrow in a debate in… https://t.co/jho6daS3ST
1358687730625097732,2021-02-08 08:02:52,"🇪🇺 These are #RenewEurope's priorities for this week's #EPlenary at the @Europarl_EN 👇

📌#VaccineStrategy… https://t.co/ZpKXhXqoKe"
1358540284829794304,2021-02-07 22:16:59,"RT @CiolosDacian: I, &amp; all the @RenewEurope family, express our solidarity with the courageous people of #Belarus. Their fierce fight for f…"
1358443934318432263,2021-02-07 15:54:07,RT @petras_petras: Belarus Solidarity Day ir #Brussels. #ZhyvieBelarus! https://t.co/Mp1WTHMjbc
1358363374317412353,2021-02-07 10:34:00,"⚪🔴⚪We fully support the Day of Solidarity with #Belarus. 

#JavierNart: ""My solidarity, my respect and my admiratio… https://t.co/uVQvVpAiL4"
1358355573268377600,2021-02-07 10:03:00,"⚪🔴⚪We fully support the Day of Solidarity with #Belarus. 

@nicustefanuta : ""The people of Belarus deserve peace, s… https://t.co/gQFpTRnQOh"
1358348274722291713,2021-02-07 09:34:00,"⚪🔴⚪ We fully support the Day of Solidarity with #Belarus. 

@KarinKarlsbro : ""We will support you every step you ta… https://t.co/aDqXD6ttAP"
1358340221876592642,2021-02-07 09:02:00,"⚪🔴⚪ We fully support the Day of Solidarity with #Belarus. 

@Urmaspaet: ""We all admire the courage of people of Bel… https://t.co/BKoNX3Umtz"
1358333426865217537,2021-02-07 08:35:00,"⚪🔴⚪ We fully support the Day of Solidarity with #Belarus. 

@sorayarr : ""The European Parliament will be with you,… https://t.co/zZQ7hq7a4z"
1358325877361291270,2021-02-07 08:05:00,"⚪🔴⚪We fully support the Day of Solidarity with #Belarus. 

@hildevautmans: ""Change does not happen overnight, but c… https://t.co/MT7G0weL6w"
1358312379684110336,2021-02-07 07:11:22,"⚪🔴⚪ ✊ We #StandWithBelarus!  

@petras_petras: ""I deeply admire the spirit &amp; civic activism of Belarusian people, w… https://t.co/quQRCE2rv2"
1358312089375420420,2021-02-07 07:10:12,"⚪🔴⚪ ✊ We #StandWithBelarus!  

@CiolosDacian : ""Our group will continue to firmly stand by the people of #Belarus a… https://t.co/ohcqvSB1LA"
1358310022912954372,2021-02-07 07:02:00,"⚪🔴⚪ On the Day of Solidarity with #Belarus, we support the Belarusian people who demand freedom, democracy &amp; dignit… https://t.co/6fR7MkAmuT"
1357975820371980289,2021-02-06 08:54:00,"♀ Together let's #EndFGM. 

Female Genital Mutilation is a profound violation of #humanrights, the health &amp; the int… https://t.co/b3eqUDliBH"
1357758490173915142,2021-02-05 18:30:24,"RT @MalikAzmani: This visit of HR/VP Borrell to Moscow was not only a waste of time, but also harmful to the EU's global standing. Never co…"
1357758069875363840,2021-02-05 18:28:44,"🇷🇺🇪🇺 @CiolosDacian: ""We expect EU diplomacy to work &amp; to be in a position to defend our common values: respect for… https://t.co/QAnaRPs1tQ"
1357755079009439748,2021-02-05 18:16:51,RT @CiolosDacian: Today's events are a slap in the face to 🇪🇺 &amp; a diplomatic fiasco. We expect EU diplomacy to work &amp; to be in a position t…
1357726490595635200,2021-02-05 16:23:15,"🇪🇺 These are #RenewEurope's priorities for next week's #EPlenary at the @Europarl_EN 👇

📌#VaccineStrategy… https://t.co/b4o8uIzEL2"
1357719655612317700,2021-02-05 15:56:05,"RT @CiolosDacian: The visit of @JosepBorrellF to Moscow and this press conference should not have taken place. 

@RenewEurope warned about…"
1357706144291168256,2021-02-05 15:02:24,"🇪🇺 We regret @Europarl_EN's refusal to cooperate with @TI_EU. 

@CiolosDacian: ""EU institutions are increasingly ac… https://t.co/GuLOxMbarL"
1357668917544693763,2021-02-05 12:34:28,"🇷🇺 Before going to Moscow, HR/VP Joseph Borrell should have made sure he had the leverage to get Alexei Navalny out… https://t.co/jpexjf5p0P"
1357641303278956544,2021-02-05 10:44:45,RT @pcanfin: Voilà le nombre de doses attendues de vaccins #COVID19 et le pourcentage de la population qui pourra être vacciné mois par moi…
1357628634916417537,2021-02-05 09:54:24,🐟#Fishing: reinforced controls to guarantee the traceability from the net of the fisherman to the plate of the cons… https://t.co/lr1dybLrg1
1357600094946799618,2021-02-05 08:01:00,"🔴 TODAY, starting in 30 minutes!
🚢WEBINAR: Towards a future-proof inland waterway transport in Europe. 
🎙️ Hosted b… https://t.co/VtIxbjIZZW"
1357389205618495491,2021-02-04 18:03:00,"🚢WEBINAR: Towards a future-proof inland waterway transport in Europe. 
🎙️ Hosted by @C_Nagtegaal with the participa… https://t.co/DTLDw4GPnO"
1357373723507097604,2021-02-04 17:01:29,"RT @CiolosDacian: I asked @davidsassoli to make sure the @Europarl_EN  cooperates with @TI_EU. 

Transparency International's report raises…"
1357371487167148036,2021-02-04 16:52:35,🇪🇺 We welcomed today @ThierryBreton in our Group meeting to discuss how #vaccine production can be increased in the… https://t.co/rBuP5Vbn0n
1357319918895718402,2021-02-04 13:27:41,RT @CiolosDacian: Delighted to welcome @ThierryBreton to an extraordinary @RenewEurope Group meeting to discuss how vaccine production can…
